FNAME,LNAME,SEX,YOB,CITIZEN,HIRED,LEADER,MSOLO,MSUCCESS,MPERHIGHPT,MYEAR,MSEASON,INJURY,DEATH,INJURYTYPE,DEATHTYPE,MO2USED
Palden Namgye/Namgyal,Sherpa,M,1972,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Phu Tashi,Sherpa,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Laurence Stephen,Clark,M,1960,UK,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Michael Lee,Girard,M,1958,USA,FALSE,FALSE,FALSE,FALSE,6550,2012,1,FALSE,FALSE,0,0,FALSE
Marc Andre,Hester,M,1978,Australia,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Benjamin Mason (Ben),Jones,M,1978,USA,FALSE,FALSE,FALSE,FALSE,0,2012,1,FALSE,FALSE,0,0,FALSE
Garrett Christian,Madison,M,1978,USA,FALSE,TRUE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
James Alan,Matter,M,1942,USA,FALSE,FALSE,FALSE,FALSE,8700,2012,1,FALSE,FALSE,0,0,TRUE
Eric Douglas,Murphy,M,1971,USA,FALSE,FALSE,FALSE,FALSE,7900,2012,1,FALSE,FALSE,0,0,TRUE
Jose Luis,Peralvo Arcos,M,1966,Ecuador,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Leanna Marie,Shuttleworth,F,1993,UK,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
David Mark,Shuttleworth,M,1963,UK,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Christopher Joseph,Sobecki,M,1958,USA,FALSE,FALSE,FALSE,FALSE,8450,2012,1,FALSE,FALSE,0,0,TRUE
Robert Laurence (Rob),Sobecki,M,1990,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Ang Norbu,Sherpa,M,1981,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Ang Pasang,Sherpa,M,1967,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kami Rita (Topke),Sherpa,M,1970,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Karma Serki (Karma Sarki),Sherpa,M,1987,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lhakpa Rita,Sherpa,M,1966,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Chhiri/Chhiring,Sherpa,M,1968,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Hans Peter,Karbon,M,1966,Italy,FALSE,FALSE,FALSE,FALSE,7500,2012,1,FALSE,FALSE,0,0,FALSE
Helmut,Karbon,M,1964,Italy,FALSE,FALSE,FALSE,FALSE,7150,2012,1,FALSE,FALSE,0,0,FALSE
Simone,Moro,M,1967,Italy,FALSE,TRUE,FALSE,FALSE,7750,2012,1,FALSE,FALSE,0,0,FALSE
Urs,Bernhard,M,1955,Switzerland,FALSE,FALSE,FALSE,FALSE,0,2012,1,FALSE,FALSE,0,0,FALSE
Bartlomiez Piotr (Bart),Wroblewski,M,1975,Poland,FALSE,TRUE,FALSE,FALSE,7700,2012,1,FALSE,FALSE,0,0,TRUE
Ang Pasang,Sherpa,M,1979,Nepal,TRUE,FALSE,FALSE,FALSE,7700,2012,1,FALSE,FALSE,0,0,TRUE
Lars,Sandelius,M,1973,Sweden,FALSE,TRUE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
"Tamtin (Thomting, Tamding)",Sherpa,M,1974,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Wojciech,Kukuczka,M,1984,Poland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Robert Konrad,Szymczak,M,1977,Poland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Zbigniew,Waskiewicz,M,1979,Poland,FALSE,FALSE,FALSE,FALSE,7000,2012,1,FALSE,FALSE,0,0,FALSE
Dariusz Jerzy,Zaluski,M,1959,Poland,FALSE,TRUE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pemba Gyalzen,Sherpa,M,1973,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Rinji/Rinzi,Sherpa,M,1964,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Alexei,Bukinich,M,1981,Russia,FALSE,FALSE,FALSE,FALSE,0,2012,1,FALSE,FALSE,0,0,FALSE
Alexander,Kislitsyn,M,1954,Russia,FALSE,TRUE,FALSE,FALSE,7000,2012,1,FALSE,FALSE,0,0,FALSE
Ngima Nuru (Nima Nuru),Sherpa,M,1981,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Chatur Kumar,Tamang,M,1973,Nepal,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Neil William,Beard,M,1962,UK,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Peter John Nicholas,Cammell,M,1960,New Zealand,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Joan,Clofent Torellas,M,1945,Spain,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mattias Jakob,Lindqvist,M,1965,Sweden,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Wilfred Cyril,Moshi,M,1979,Tanzania,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Ebba Mikaela,Mustad,F,1970,Norway,FALSE,FALSE,FALSE,FALSE,7900,2012,1,FALSE,FALSE,0,0,TRUE
Michael John (Mike),Roberts,M,1961,New Zealand,FALSE,TRUE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Anthony Victor (Vic),Saunders,M,1950,UK,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Izabela Katarzyna,Smolokowska,F,1964,Poland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Dean Douglas,Staples,M,1964,New Zealand,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kari Antero,Suomela,M,1966,Finland,FALSE,FALSE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,FALSE
Ang Gelu,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Chuldim Dorje (Ang Dorje),Sherpa,M,1964,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Dawa Jangbu (Da Jangbu),Sherpa,M,1973,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kami Rita,Sherpa,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lhakpa Dorje,Sherpa,M,1961,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lakpa Tenje (Lhakpa Tenzing),Sherpa,M,1970,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Nawang Shera (Ang Ngawang),Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pemba Chhoti,Sherpa,M,1972,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Sonam Tshering (Ang Sona),Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Datuk,Bhote,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lhakpa,Sherpa,M,1975,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Sange Dorje,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Chhewang Rinzing,Sherpa,M,1971,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Radek,Dusatko,M,1978,Czech Republic,FALSE,FALSE,FALSE,FALSE,0,2012,1,FALSE,FALSE,0,0,FALSE
Karl Robert (Kari),Kobler,M,1955,Switzerland,FALSE,TRUE,FALSE,FALSE,7800,2012,1,FALSE,FALSE,0,0,TRUE
Neil,McDonald,M,1969,UK,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Christian Stefan,Meister,M,1963,Switzerland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Daniel,Meyerhoff,M,1968,Switzerland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Peter,Sprenger,M,1953,Switzerland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Samuel Werner,Urech,M,1967,Switzerland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Diego,Wellig,M,1961,Switzerland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Rainer Theodor,Wild,M,1965,Germany,FALSE,FALSE,FALSE,FALSE,7800,2012,1,FALSE,FALSE,0,0,TRUE
Gyamjo,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kanchha Lama,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kusang Tenzing,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Gyalbu/Gyabu,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Nima Tendu (Nima Thenduk),Sherpa,M,1973,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pemba,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pemba Norbu/Nurbu,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Wangchu,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Francis William,Atkinson,M,1981,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Jaime Enrique,Avila Velez,M,1966,Ecuador,FALSE,FALSE,FALSE,FALSE,6100,2012,1,FALSE,FALSE,0,0,FALSE
Adrian John,Ballinger,M,1976,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Sergei,Baranov,M,1969,Russia,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Russell Reginald,Brice,M,1952,New Zealand,FALSE,TRUE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Jeffrey Geldert,Brown,M,1963,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
John David,Burns,M,1963,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
John Sloan,Carney,M,1963,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Robert Henry Moffett,Chaplin,M,1963,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Ann Cecilia (Annie),Doyle,F,1959,New Zealand,FALSE,FALSE,FALSE,FALSE,6100,2012,1,FALSE,FALSE,0,0,FALSE
Alexis,Girardet,M,1959,New Zealand,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Pierre Yves Marie,Godof,M,1972,France,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Bruce Graeme,Hasler,M,1976,New Zealand,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Martin Joseph,Hewitt,M,1980,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Karl James,Hinett,M,1987,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Amanda Louise,Jones,F,1956,Australia,FALSE,FALSE,FALSE,FALSE,6100,2012,1,FALSE,FALSE,0,0,FALSE
Kristine,Kravcova,F,1982,Latvia,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Joseph Anthony,Martinet,M,1975,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
David Marshall,McGrain,M,1963,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Petter Linden,Nyquist,M,1978,Norway,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Gregory Scott,Paul,M,1954,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Javier,Perez Olagaray Nogal,M,1981,Mexico,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Hector,Sanchez Torres Lebrija,M,1963,Mexico,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Mark Derek William,Slatter,M,1962,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Voldemars,Spruzs,M,1958,Latvia,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Harold Christopher (Harry),Taylor,M,1958,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Jaco-Albert,Van Gass,M,1986,UK/S Africa,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Brian David,Warren,M,1981,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
David Michael,Wiseman,M,1982,UK,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Mark Wynton,Woodward,M,1963,New Zealand,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
Dawa Tenzing (Da Tenzing),Sherpa,M,1970,Nepal,TRUE,FALSE,FALSE,FALSE,6480,2012,1,FALSE,TRUE,0,10,FALSE
Johanna Louisa,Eneling,F,1982,Sweden,FALSE,FALSE,FALSE,FALSE,5640,2012,1,FALSE,FALSE,0,0,FALSE
Christian Alfred Julius,Kober,M,1974,UK,FALSE,FALSE,FALSE,FALSE,8700,2012,1,FALSE,FALSE,0,0,TRUE
Shobita,Rajagopalan,F,1975,USA,FALSE,FALSE,FALSE,FALSE,5640,2012,1,FALSE,FALSE,0,0,FALSE
Robert Andersen,Sullivan Jr.,M,1967,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Huseyin Emre,Tuncel,M,1959,USA,FALSE,FALSE,FALSE,FALSE,7250,2012,1,FALSE,FALSE,0,0,FALSE
Mark Holbert,Schwab,M,1975,USA,FALSE,TRUE,FALSE,FALSE,8300,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Dorje (Mingmar Dorje),Sherpa,M,1979,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Anand Ashok,Bansode,M,1985,India,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pranay,Bordoloi,M,1964,India,FALSE,FALSE,FALSE,FALSE,6400,2012,1,FALSE,FALSE,0,0,FALSE
Ramesh Narad,Gulave,M,1979,India,FALSE,FALSE,FALSE,FALSE,5600,2012,1,FALSE,TRUE,0,10,FALSE
Balaji Shivaji,Mane,M,1979,India,FALSE,FALSE,FALSE,FALSE,8540,2012,1,TRUE,FALSE,3,0,TRUE
Sagar Sanjay,Palkar,M,1985,India,FALSE,FALSE,FALSE,TRUE,8849,2012,1,TRUE,FALSE,3,0,TRUE
Shrihari Ashok,Tapkir,M,1983,India,FALSE,TRUE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Chhang Babu (Chhangba),Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lhakpa/Lakpa,Sherpa,M,1992,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pemba Thinduk,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Bandar Khalid,Al-Faisal Al-Saud,M,1983,Saudi Arabia/USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lisa,Amatangel,F,1971,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lawrence Brad,Cann,M,1952,USA,FALSE,FALSE,FALSE,FALSE,8475,2012,1,FALSE,FALSE,0,0,TRUE
Rehan (Ray),Dost,M,1970,Canada,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Michael Aaron,Hamill,M,1977,USA,FALSE,TRUE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,TRUE
Justin Reese,Merle,M,1978,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Atte Saku Juhani,Miettinen,M,1975,Finland,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Duane Kent,Nelson,M,1956,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Catherine,Neumann,F,1977,Canada,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Vanessa Audi Rhys,O'Brien,F,1964,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
John Richard,O'Meara,M,1955,USA,FALSE,FALSE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,TRUE
Karl Austin,Pettijohn,M,1962,USA,FALSE,FALSE,FALSE,FALSE,8350,2012,1,FALSE,FALSE,0,0,TRUE
Andreas (Andy),Polloczek,M,1976,Germany,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
James Frederick,Simmons,M,1954,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kurt Alan,Wedberg,M,1966,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Robert Allen (Bob),Berger Jr.,M,1958,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Maximillien Peter (Max),Bunce,M,1977,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Shannon Bruce,Dailey,M,1971,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
James Emory (Jef),Field,M,1971,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Craig Lewis,Hanneman,M,1949,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Lars Sune,Haugen,M,1972,Norway,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
John Allan,Heinle,M,1980,USA,FALSE,FALSE,FALSE,FALSE,6500,2012,1,FALSE,FALSE,0,0,FALSE
Olga,Kotova,F,1977,Latvia,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kevin David,Jones,M,1964,USA,FALSE,FALSE,FALSE,FALSE,6500,2012,1,FALSE,FALSE,0,0,FALSE
David Ellet,Markwell,M,1966,USA,FALSE,FALSE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,FALSE
Michael Joseph,Moniz,M,1962,USA,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Brady G.,Myers,M,1981,USA,FALSE,FALSE,FALSE,FALSE,6600,2012,1,FALSE,FALSE,0,0,FALSE
David Israel,Pastor Repizo,M,1967,Mexico,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Vadims,Prudnikovs,M,1971,Latvia,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kumaran,Rasappan,M,1984,Singapore,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Eric John,Remza,M,1974,USA,FALSE,FALSE,FALSE,FALSE,8500,2012,1,FALSE,FALSE,0,0,TRUE
Heidi Schott,Sand,F,1966,Germany,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Gregory (Greg),Vernovage,M,1972,USA,FALSE,TRUE,FALSE,FALSE,0,2012,1,FALSE,FALSE,0,0,FALSE
James Lawrence (Jim),Walkley,M,1973,USA,FALSE,FALSE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,TRUE
Kami Tshering (Ang Chhiring),Sherpa,M,1962,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Ang Gyalzen,Sherpa,M,1983,Nepal,TRUE,FALSE,FALSE,FALSE,8350,2012,1,FALSE,FALSE,0,0,TRUE
Ang Karma,Sherpa,M,1974,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Chhewang Lendu (Tsewang Lendu),Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Chhiring (Tshering),Sherpa,M,1991,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Da Rita,Sherpa,M,1976,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Da Nuru (Dawa Nuru/Norbu),Sherpa,M,1959,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Dawa Finchok,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kanchha Nuru,Sherpa,M,1982,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Karma Dorje,Sherpa,M,1985,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma,Sherpa,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Tshering (Mingma Chhiring),Sherpa,M,1972,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Dorje,Sherpa,M,1965,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Tenzing,Sherpa,M,1992,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Mingma Tenzing,Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Nuru Gyalzen,Sherpa,M,1973,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Pemba,Sherpa,M,1991,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Phinjo Dorje (Finjo Dorje),Sherpa,M,1986,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Phu Tashi,Sherpa,M,1972,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Phu Nuru (Phunuru),Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Phurba Ongyal,Sherpa,M,1988,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Samduk Dorje (Sanduk Dorje),Tamang,M,1983,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Tenzing Gyalzen,Sherpa,M,1991,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Tseten Dorje (Chheten Dorje),Sherpa,M,1979,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Kazi,Sherpa,M,1969,India,FALSE,TRUE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Phurba Gyalje/Gyalzen,Sherpa,M,1978,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Tian-Han,Wang,M,1974,China,FALSE,TRUE,FALSE,FALSE,7790,2012,1,FALSE,FALSE,0,0,FALSE
Tae-Gu,Choi,M,1960,S Korea,FALSE,FALSE,FALSE,FALSE,0,2012,1,FALSE,FALSE,0,0,FALSE
Jin-Sung,Kim,M,1977,S Korea,FALSE,FALSE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,FALSE
Young-Il,Kim,M,1967,S Korea,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Gye-Hoon,Park,M,1956,S Korea,FALSE,TRUE,FALSE,FALSE,7300,2012,1,FALSE,FALSE,0,0,FALSE
Won-Bin,Song,M,1968,S Korea,FALSE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,TRUE,0,1,TRUE
Sanu,Sherpa,M,1975,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Wangchukal (Onjukal),Sherpa,M,1980,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
Tashi,Sherpa,M,1977,Nepal,TRUE,FALSE,FALSE,TRUE,8849,2012,1,FALSE,FALSE,0,0,TRUE
